0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
-3.4346069385608275e-22,0,-2.241280868784322e-19,0.,0.,0.,-0.7028965546434678,-134.61903615526464,85.41620465418205
3.618961251983688e-22,0,9.300730417598077e-20,0.,0.,0.,0.8116350300717332,155.44467352458003,0
3.3089936569106143e-18,0,0.,0.,0.,0.,77.50472792699878,-0.40695692264556654,0
0,0,0,0,0,0,-0.17578313253012048,0,0
0,0,0,0,0,0,0,-0.17578313253012048,0
0,0,0,0,0,0,0,0,-0.17578313253012048
