0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
2.0128018202276783e-17,0,8.869612020441887e-16,0.,0.,0.,-135.66359666497988,-2595.883647899625,1649.3341705178448
0.,0,-7.681309331414495e-16,0.,0.,0.,156.65082810751787,2997.468245799592,0
0.,0,0.,0.,0.,0.,1494.5379316826825,-78.54532711689485,0
0,0,0,0,0,0,-3.394263749558905,0,0
0,0,0,0,0,0,0,-3.394263749558905,0
0,0,0,0,0,0,0,0,-3.394263749558905
